x,true_function,model_name,mean_prediction,bias_squared,variance,mse_curve
-6.283185307179586,-1.0294084853247718e-07,KNN Regression,-0.07198746463104055,0.0051821802431145265,0.006719296408355094,0.07440147665146962
-6.225804619442786,-1.4463475465641883e-07,KNN Regression,-0.07198746463104055,0.005182174240247663,0.006719296408355094,0.07440147064860275
-6.168423931705987,-2.0251066376978487e-07,KNN Regression,-0.07198746463104055,0.005182165907587835,0.006719296408355094,0.07440146231594293
-6.111043243969187,-2.8256075092455243e-07,KNN Regression,-0.07198746463104055,0.005182154382421029,0.006719296408355094,0.07440145079077612
-6.0536625562323865,-3.928826226287842e-07,KNN Regression,-0.07198746463104055,0.00518213849891187,0.006719296408355094,0.07440143490726697
-5.996281868495587,-5.443762095572588e-07,KNN Regression,-0.07198746463104055,0.005182116687775398,0.006719296408355094,0.07440141309613049
-5.938901180758787,-7.516558129505079e-07,KNN Regression,-0.07198746463104055,0.005182086844977802,0.006719296408355094,0.0744013832533329
-5.881520493021987,-1.0342383687667063e-06,KNN Regression,-0.07198746463104055,0.005182046160678981,0.006719296408355094,0.07440134256903408
-5.824139805285188,-1.418084560091541e-06,KNN Regression,-0.07198746463104055,0.0051819908973920505,0.006719296408355094,0.07440128730574715
-5.766759117548387,-1.9375883897642444e-06,KNN Regression,-0.07198746463104055,0.005181916103608209,0.006719296408355094,0.0744012125119633
-5.709378429811587,-2.638133804544208e-06,KNN Regression,-0.07198746463104055,0.005181815245837171,0.006719296408355094,0.07440111165419226
-5.651997742074787,-3.57936457248642e-06,KNN Regression,-0.07198746463104054,0.005181679738056036,0.006719296408355094,0.07440097614641113
-5.594617054337988,-4.839346527987821e-06,KNN Regression,-0.07198746463104054,0.005181498342850545,0.006719296408355094,0.07440079475120565
-5.537236366601188,-6.519840205522744e-06,KNN Regression,-0.07198746463104055,0.00518125641298124,0.006719296408355094,0.07440055282133634
-5.4798556788643875,-8.75294746751918e-06,KNN Regression,-0.07198746463104055,0.005180934935626933,0.006719296408355094,0.07440023134398202
-5.422474991127588,-1.1709448633796871e-05,KNN Regression,-0.07198746463104055,0.005180509334077753,0.006719296408355094,0.07439980574243285
-5.365094303390788,-1.5609207385352268e-05,KNN Regression,-0.07198746463104055,0.005179947973123526,0.006719296408355094,0.07439924438147862
-5.307713615653988,-2.0734089732902395e-05,KNN Regression,-0.07198746463104055,0.005179210304805185,0.006719296408355094,0.07439850671316028
-5.250332927917189,-2.7443920763659645e-05,KNN Regression,-0.07198746463104055,0.005178244580623479,0.006719296408355094,0.07439754098897858
-5.1929522401803885,-3.619608853026862e-05,KNN Regression,-0.07198746463104054,0.005176985044876428,0.006719296408355094,0.07439628145323152
-5.135571552443588,-4.756949770140194e-05,KNN Regression,-0.07198746463104054,0.005175348511795832,0.006719296408355094,0.07439464492015092
-5.078190864706789,-6.229367525707897e-05,KNN Regression,-0.07198746463104054,0.005173230217018677,0.006719296408355094,0.07439252662537377
-5.020810176969989,-8.128393466445865e-05,KNN Regression,-0.07208403858617227,0.005184396677405229,0.006687894629642851,0.07437229130704807
-4.963429489233189,-0.00010568361081028204,KNN Regression,-0.07208403858617227,0.005180883584959216,0.006687894629642851,0.07436877821460207
-4.9060488014963894,-0.0001369144816401408,KNN Regression,-0.07208403858617228,0.005176388666912949,0.0066878946296428515,0.0743642832965558
-4.848668113759589,-0.0001767365888819459,KNN Regression,-0.07208403858617228,0.005170660080529515,0.0066878946296428515,0.07435855471017236
-4.791287426022789,-0.00022731875293711354,KNN Regression,-0.07294813952184209,0.005288317773303201,0.006558974524870428,0.07434729229817363
-4.73390673828599,-0.00029132113798943117,KNN Regression,-0.07378944395353611,0.005401974057409182,0.006306846044704228,0.07420882010211341
-4.67652605054919,-0.00037199125292620603,KNN Regression,-0.07353061733964018,0.005352184570895626,0.006336279180612343,0.07418846375150798
-4.6191453628123895,-0.0004732747603734282,KNN Regression,-0.07397693029552092,0.005402787377029619,0.006286132078415731,0.07418891945544535
-4.56176467507559,-0.0005999423968655896,KNN Regression,-0.07619249241141536,0.005714233617702209,0.0065475499034217755,0.07476178352112399
-4.50438398733879,-0.0007577341671051123,KNN Regression,-0.07616961998930125,0.005686952523259945,0.00655126983389202,0.07473822235715197
-4.44700329960199,-0.0009535217481791761,KNN Regression,-0.07608419348099452,0.005644617835024059,0.006565431747211374,0.07471004958223543
-4.389622611865191,-0.0011954897081602142,KNN Regression,-0.07662125675837998,0.005689046335114017,0.006402244667968878,0.0745912910030829
-4.3322419241283905,-0.001493335689799844,KNN Regression,-0.07649328834519882,0.0056249928983120884,0.0065347088040974026,0.07465970170240949
-4.27486123639159,-0.0018584891162212573,KNN Regression,-0.07703932004368318,0.005652157338943614,0.006543842305004872,0.07469599964394849
-4.217480548654791,-0.00230434722481259,KNN Regression,-0.0814064229722997,0.00625713838756119,0.006557720477736516,0.0753148588652977
-4.160099860917991,-0.0028465263132282873,KNN Regression,-0.08481302749032367,0.006718507315214778,0.006558789345086737,0.07577729666030152
-4.102719173181191,-0.003503124976259711,KNN Regression,-0.08834461628435683,0.00719807864738192,0.0066529464218717345,0.07635102506925365
-4.0453384854443915,-0.004294994818047474,KNN Regression,-0.09517280228044153,0.008258775889171965,0.00593952384301827,0.07669829973219024
-3.9879577977075913,-0.005246012641044714,KNN Regression,-0.10240666658893222,0.009440192675581148,0.0053254554322109465,0.0772656481077921
-3.930577109970791,-0.006383346450164995,KNN Regression,-0.10710692892056743,0.01014524006567196,0.005139109895741363,0.07778434996141333
-3.8731964222339914,-0.007737705786904457,KNN Regression,-0.11298649626755146,0.011077307897639131,0.005290929299430229,0.07886823719706937
-3.8158157344971917,-0.00934356495540633,KNN Regression,-0.12365042976496553,0.01306605934259084,0.005622402519772926,0.08118846186236377
-3.7584350467603915,-0.011239345665911265,KNN Regression,-0.12796967938653847,0.013625970810528996,0.005432912437941455,0.08155888324847045
