x,true_function,model_name,mean_prediction,bias_squared,variance,mse_curve
-6.283185307179586,0.3500000000000002,KNN Regression,0.408793517544664,0.003456677705274687,0.00030066701405919534,0.06625734471933388
-6.225804619442786,0.40504695294532567,KNN Regression,0.4523297017406046,0.002235658333637452,0.000314780557109337,0.06505043889074678
-6.168423931705987,0.4553309169299593,KNN Regression,0.486883420700146,0.000995560494167646,0.0004231702159422445,0.0639187307101099
-6.111043243969187,0.5007542053109741,KNN Regression,0.5179886488901936,0.00029702604548529813,0.0006425309402197659,0.06343955698570507
-6.0536625562323865,0.5412793591425151,KNN Regression,0.5428184328672697,2.3687479302299723e-06,0.0004508495816237632,0.06295321832955399
-5.996281868495587,0.5769277962707027,KNN Regression,0.5617904378017711,0.0002291396214169354,0.00037863842533085554,0.06310777804674779
-5.938901180758787,0.6077777041688208,KNN Regression,0.5819609351652311,0.0006665055617847129,0.0003856763973733802,0.0635521819591581
-5.881520493021987,0.6339612102426175,KNN Regression,0.5926882775981415,0.0017034549690754582,0.0004876831678662815,0.06469113813694174
-5.824139805285188,0.6556608727609282,KNN Regression,0.6068215791339668,0.00238527660198055,0.0003861600848179614,0.06527143668679851
-5.766759117548387,0.6731055444049255,KNN Regression,0.618552859396424,0.0029759954416367865,0.0005883437189966919,0.06606433916063348
-5.709378429811587,0.686565668564225,KNN Regression,0.6186580761094378,0.004611441113005467,0.00041464459038156767,0.06752608570338703
-5.651997742074787,0.6963480758331712,KNN Regression,0.6212794170516749,0.005635303531252717,0.0003940311092222187,0.06852933464047493
-5.594617054337988,0.702790354579968,KNN Regression,0.623321142923243,0.0063153556013413464,0.0004386012920434383,0.06925395689338479
-5.537236366601188,0.7062548748909983,KNN Regression,0.6248188045682367,0.006631833549613767,0.00046033315406605505,0.06959216670367982
-5.4798556788643875,0.7071225495618021,KNN Regression,0.6190568167712382,0.007755573291938992,0.00037490245636322806,0.07063047574830222
-5.422474991127588,0.705786419057934,KNN Regression,0.6078026700656004,0.009600815066592643,0.00034143654263307116,0.07244225160922571
-5.365094303390788,0.7026451494611776,KNN Regression,0.6081788334302027,0.008923884864464023,0.00046271575714472294,0.07188660062160875
-5.307713615653988,0.6980965333225773,KNN Regression,0.6006368938936757,0.009498381317611505,0.0003216480529937741,0.07232002937060528
-5.250332927917189,0.6925310830523354,KNN Regression,0.5996422429113946,0.008628336622729252,0.000423924181492824,0.07155226080422207
-5.1929522401803885,0.6863258049924525,KNN Regression,0.5930768701600685,0.008695363847374208,0.00046037141353973436,0.07165573526091394
-5.135571552443588,0.6798382396615007,KNN Regression,0.5869846602274374,0.008621787213717893,0.00040536183635211096,0.07152714905007
-5.078190864706789,0.6734008498679489,KNN Regression,0.5821995697984451,0.008317673486316068,0.000354311804664556,0.07117198529098062
-5.020810176969989,0.667315833509889,KNN Regression,0.57769782593428,0.008031387281821912,0.00045052866684632263,0.07098191594866823
-4.963429489233189,0.6618504319799974,KNN Regression,0.5737146286275168,0.007767919832587133,0.0003179643035240377,0.07058588413611117
-4.9060488014963894,0.6572327982537619,KNN Regression,0.5719417354588188,0.007274565392690934,0.00046324845773599714,0.07023781385042693
-4.848668113759589,0.6536484810474328,KNN Regression,0.5741107357708808,0.006326252923677669,0.0004490418719962836,0.06927529479567396
-4.791287426022789,0.6512375729921259,KNN Regression,0.572953814281324,0.006128346877891061,0.00030738322759615004,0.06893573010548722
-4.73390673828599,0.6500925616941104,KNN Regression,0.5732851625518185,0.005899376563003351,0.0005479818184360083,0.06894735838143937
-4.67652605054919,0.65025691295912,KNN Regression,0.5782549138523678,0.005184287875368745,0.0004164342757285564,0.0681007221510973
-4.6191453628123895,0.6517244054778399,KNN Regression,0.5803221226212562,0.005098285997131599,0.0003970700772761055,0.06799535607440771
-4.56176467507559,0.654439226033001,KNN Regression,0.584313649408928,0.004917596496858723,0.00038578883731326416,0.06780338533417199
-4.50438398733879,0.658296823931581,KNN Regression,0.5891947439636824,0.004775097455889842,0.0003186194411922424,0.06759371689708209
-4.44700329960199,0.6631455130258865,KNN Regression,0.5940856429585719,0.004769265653714378,0.00034551880230032964,0.06761478445601471
-4.389622611865191,0.6687887995019439,KNN Regression,0.6010559569732975,0.004587737957010413,0.0003968575817859838,0.06748459553879639
-4.3322419241283905,0.6749884037178147,KNN Regression,0.6097159252611334,0.00426049644387792,0.00041674346359481674,0.06717723990747274
-4.27486123639159,0.6814679348995112,KNN Regression,0.6110444930461681,0.004959461162471188,0.000350518858189426,0.06780998002066062
-4.217480548654791,0.6879171685738839,KNN Regression,0.6168104252042993,0.005056168952627957,0.0002953221078312403,0.0678514910604592
-4.160099860917991,0.693996868354784,KNN Regression,0.618372793902186,0.005719000636812086,0.00035010612831563366,0.06856910676512772
-4.102719173181191,0.6993440862107537,KNN Regression,0.6201776747748673,0.0062673206996360495,0.00038145336340092103,0.06914877406303697
-4.0453384854443915,0.7035778687290709,KNN Regression,0.620387546902765,0.006920629645564352,0.0005111591492118092,0.06993178879477616
-3.9879577977075913,0.7063052912402072,KNN Regression,0.622021884681486,0.0071036926211426946,0.0004506490345645823,0.07005434165570727
-3.930577109970791,0.7071277370540239,KNN Regression,0.6149388559457507,0.008498789799995325,0.0004386018412245546,0.07143739164121987
-3.8731964222339914,0.7056473355459905,KNN Regression,0.6068831907189992,0.009754356303406903,0.00042995768622004646,0.07268431398962695
-3.8158157344971917,0.7014734704655322,KNN Regression,0.6021609333385376,0.009862980030600684,0.0003506514232352136,0.0727136314538359
-3.7584350467603915,0.6942292686513357,KNN Regression,0.5842704650678463,0.012090938485512405,0.0003155398767063455,0.07490647836221875
-3.701054359023592,0.6835579793465556,KNN Regression,0.5704924585813217,0.01278381198591354,0.00043240595881105683,0.07571621794472459
-3.6436736712867916,0.6691291555110757,KNN Regression,0.5452980462789685,0.015334143613654056,0.00039291890774400444,0.07822706252139806
-3.586292983549992,0.6506445509132286,KNN Regression,0.5239109349024215,0.016061409427174708,0.00042639332204880023,0.07898780274922351
-3.528912295813192,0.627843650319001,KNN Regression,0.49556593638970514,0.017497393602360637,0.0003512172054350421,0.08034861080779568
-3.471531608076392,0.600508754736913,KNN Regression,0.4594937827206276,0.019885222332753763,0.0004130498067339157,0.08279827213948768
-3.4141509203395923,0.568469549361019,KNN Regression,0.419243644893235,0.022268370564228198,0.0003228942473366354,0.08509126481156483
-3.3567702326027926,0.5316070885086219,KNN Regression,0.37996279732155885,0.022995991049626775,0.0003471114626677415,0.08584310251229452
-3.2993895448659925,0.48985713938627146,KNN Regression,0.3311902838260711,0.025175171053361492,0.0003166175722314304,0.08799178862559293
-3.2420088571291927,0.44321283483872176,KNN Regression,0.2838362194126181,0.02540090554468014,0.0004247216435541915,0.08832562718823433
-3.184628169392393,0.3917265942316431,KNN Regression,0.22805308196205754,0.026789018618662168,0.0003895318146737446,0.08967855043333592
-3.127247481655593,0.335511281172009,KNN Regression,0.16811965913037902,0.028019955129727908,0.0004545079644985213,0.09097446309422644
-3.069866793918793,0.27474057675474417,KNN Regression,0.1074133195982649,0.027998410987510547,0.00043791205500231205,0.09093632304251285
-3.0124861061819934,0.20964855730926624,KNN Regression,0.04562682816691809,0.026903127630845815,0.0002957406839873068,0.08969886831483312
-2.9551054184451933,0.1405284760698188,KNN Regression,-0.025903990226029513,0.027699765837318688,0.0003533057800666467,0.09055307161738534
-2.8977247307083935,0.06773075867148204,KNN Regression,-0.09627830860339058,0.026898974148373698,0.00043539980039840093,0.0898343739487721
